tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
1584,2018-02-01T07:53:03.226000,2018-02-01T08:19:27.973000,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,33017,Subscriber,1954,male,
592,2018-01-10T19:04:52.613000,2018-01-10T19:14:45.361000,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,29949,Subscriber,1957,male,
888,2018-01-27T14:50:25.116000,2018-01-27T15:05:13.318000,3305,E 91 St & 2 Ave,40.781122299341661,-73.949655890464783,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,31641,Subscriber,1993,female,
513,2018-01-12T16:21:40.726000,2018-01-12T16:30:14.632000,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,30626,Subscriber,1962,male,
699,2018-02-01T15:55:34.722000,2018-02-01T16:07:13.940000,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,17573,Subscriber,1984,male,
537,2018-01-29T18:33:58.930000,2018-01-29T18:42:56.341000,3136,5 Ave & E 63 St,40.766368,-73.971518,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,20009,Subscriber,1989,male,
990,2018-01-22T09:36:45.613000,2018-01-22T09:53:16.069000,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,30453,Subscriber,1965,male,
368,2018-01-25T13:19:37.390000,2018-01-25T13:25:45.486000,3536,W 116 St & Broadway,40.8082,-73.9641,3543,Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584,30506,Subscriber,1963,male,
843,2018-01-10T17:11:07.407000,2018-01-10T17:25:10.652000,3425,2 Ave & E 104 St,40.7892105,-73.94370784,3543,Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584,28375,Subscriber,1983,male,
344,2018-01-13T23:55:57.735000,2018-01-14T00:01:42.544000,3552,W 113 St & Broadway,40.805973,-73.964928,3543,Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584,24855,Subscriber,2000,male,
2192,2018-01-28T12:25:58.547000,2018-01-28T13:02:31.169000,3002,South End Ave & Liberty St,40.711512,-74.015756,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,32006,Subscriber,1939,male,
568,2018-01-27T14:41:05.596000,2018-01-27T14:50:34.144000,3437,Riverside Dr & W 91 St,40.793134809866629,-73.977003693580627,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,19813,Customer,1969,unknown,
878,2018-01-20T16:46:05.852000,2018-01-20T17:00:44.427000,3536,W 116 St & Broadway,40.8082,-73.9641,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,20174,Subscriber,1991,male,
1806,2018-01-25T11:39:21.442000,2018-01-25T12:09:27.473000,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,30510,Subscriber,1965,male,
828,2018-01-26T18:08:03.427000,2018-01-26T18:21:51.746000,478,11 Ave & W 41 St,40.76030096,-73.99884222,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,30907,Subscriber,1966,male,
204,2018-01-28T16:04:39.679000,2018-01-28T16:08:04.160000,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,16901,Subscriber,1985,male,
587,2018-01-25T08:02:52.700000,2018-01-25T08:12:39.804000,3293,W 92 St & Broadway,40.7921,-73.9739,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,31668,Subscriber,1977,female,
1543,2018-01-29T18:18:53.918000,2018-01-29T18:44:37.203000,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,26021,Subscriber,1959,male,
1075,2018-01-27T14:16:59.916000,2018-01-27T14:34:55.698000,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,14612,Subscriber,1990,female,
1119,2018-01-09T12:29:53.108000,2018-01-09T12:48:33.069000,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,26766,Subscriber,1990,male,
1871,2018-01-10T09:28:15.716000,2018-01-10T09:59:26.863000,346,Bank St & Hudson St,40.73652889,-74.00618026,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,32059,Subscriber,1948,female,
147,2018-01-10T08:53:36.084000,2018-01-10T08:56:03.523000,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15514,Subscriber,1974,male,
172,2018-01-17T16:26:39.617000,2018-01-17T16:29:32.028000,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,19025,Subscriber,1988,male,
336,2018-01-18T10:00:27.126000,2018-01-18T10:06:03.951000,504,1 Ave & E 16 St,40.73221853,-73.98165557,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15660,Subscriber,1994,male,
1045,2018-02-01T18:38:09.061000,2018-02-01T18:55:34.659000,442,W 27 St & 7 Ave,40.746647,-73.993915,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15585,Subscriber,1998,female,
335,2018-01-14T15:52:43.370000,2018-01-14T15:58:18.556000,531,Forsyth St & Broome St,40.71893904,-73.99266288,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,18453,Subscriber,1991,male,
443,2018-01-20T14:27:26.607000,2018-01-20T14:34:49.880000,531,Forsyth St & Broome St,40.71893904,-73.99266288,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16529,Subscriber,1990,male,
842,2018-01-29T19:14:32.053000,2018-01-29T19:28:34.238000,379,W 31 St & 7 Ave,40.749156,-73.9916,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16344,Subscriber,1972,male,
483,2018-01-30T10:02:15.805000,2018-01-30T10:10:18.984000,251,Mott St & Prince St,40.72317958,-73.99480012,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31200,Subscriber,1986,male,
461,2018-01-18T16:07:47.957000,2018-01-18T16:15:29.883000,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15876,Subscriber,1988,female,
733,2018-01-13T13:37:20.963000,2018-01-13T13:49:34.796000,536,1 Ave & E 30 St,40.74144387,-73.97536082,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,33239,Subscriber,1992,female,
584,2018-01-19T15:33:43.387000,2018-01-19T15:43:27.894000,545,E 23 St & 1 Ave,40.736502,-73.97809472,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,25947,Subscriber,1968,male,
435,2018-01-23T19:22:10.726000,2018-01-23T19:29:25.771000,545,E 23 St & 1 Ave,40.736502,-73.97809472,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16879,Subscriber,1968,male,
1240,2018-01-28T16:52:12.625000,2018-01-28T17:12:53.568000,514,12 Ave & W 40 St,40.76087502,-74.00277668,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,30046,Subscriber,1987,male,
1123,2018-02-01T18:11:30.013000,2018-02-01T18:30:13.955000,514,12 Ave & W 40 St,40.76087502,-74.00277668,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,25580,Subscriber,1993,male,
325,2018-01-27T16:04:58.091000,2018-01-27T16:10:23.393000,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16403,Subscriber,1969,unknown,
1756,2018-01-26T08:01:37.356000,2018-01-26T08:30:53.753000,310,State St & Smith St,40.68926942,-73.98912867,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,28518,Subscriber,1984,male,
170,2018-01-07T19:17:20.133000,2018-01-07T19:20:10.238000,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32494,Subscriber,1971,male,
367,2018-01-21T13:23:24.751000,2018-01-21T13:29:32.178000,445,E 10 St & Avenue A,40.72740794,-73.98142006,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,21610,Subscriber,1997,male,
270,2018-01-26T18:34:28.232000,2018-01-26T18:38:58.370000,445,E 10 St & Avenue A,40.72740794,-73.98142006,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,33254,Subscriber,1996,male,
224,2018-01-01T15:21:49.397000,2018-01-01T15:25:33.769000,445,E 10 St & Avenue A,40.72740794,-73.98142006,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32256,Subscriber,1990,male,
475,2018-01-28T09:44:42.311000,2018-01-28T09:52:37.998000,394,E 9 St & Avenue C,40.72521311,-73.97768752,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32334,Subscriber,1969,unknown,
406,2018-01-24T07:41:07.010000,2018-01-24T07:47:53.799000,394,E 9 St & Avenue C,40.72521311,-73.97768752,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32017,Subscriber,1994,male,
641,2018-01-24T10:00:48.833000,2018-01-24T10:11:29.847000,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,18264,Subscriber,1965,female,
498,2018-01-09T19:15:57.506000,2018-01-09T19:24:16.377000,301,E 2 St & Avenue B,40.72217444,-73.98368779,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15524,Subscriber,1958,female,
2006,2018-01-12T10:22:56.090000,2018-01-12T10:56:22.804000,3311,Columbia St & Kane St,40.68763155,-74.0016256,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16392,Subscriber,1974,male,
1041,2018-01-24T07:56:09.651000,2018-01-24T08:13:31.160000,457,Broadway & W 58 St,40.76695317,-73.98169333,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31327,Subscriber,1992,male,
573,2018-01-19T17:33:08.072000,2018-01-19T17:42:41.320000,466,W 25 St & 6 Ave,40.74395411,-73.99144871,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32023,Subscriber,1991,female,
272,2018-01-23T13:27:08.159000,2018-01-23T13:31:40.687000,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15216,Subscriber,1998,male,
286,2018-01-27T08:50:45.862000,2018-01-27T08:55:32.612000,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,26063,Subscriber,1951,male,
237,2018-01-02T07:40:59.703000,2018-01-02T07:44:57.552000,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,26066,Subscriber,1967,male,
255,2018-01-22T08:30:21.024000,2018-01-22T08:34:36.042000,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32430,Subscriber,1970,male,
235,2018-01-22T08:23:00.979000,2018-01-22T08:26:56.899000,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,17751,Subscriber,1989,female,
621,2018-01-03T17:37:32.635000,2018-01-03T17:47:54.372000,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31299,Subscriber,1970,male,
606,2018-01-23T18:18:29.576000,2018-01-23T18:28:35.806000,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,18781,Subscriber,1984,male,
393,2018-01-18T17:23:48.937000,2018-01-18T17:30:22.740000,3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,19067,Subscriber,1973,male,
452,2018-01-21T12:40:26.692000,2018-01-21T12:47:58.891000,411,E 6 St & Avenue D,40.72228087,-73.97668709,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,20067,Subscriber,1985,male,
3540,2018-01-27T17:04:44.825000,2018-01-27T18:03:45.279000,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,33347,Customer,1969,unknown,
160,2018-01-26T05:42:09.390000,2018-01-26T05:44:49.407000,297,E 15 St & 3 Ave,40.734232,-73.986923,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32541,Subscriber,1991,male,
201,2018-01-20T15:57:54.949000,2018-01-20T16:01:16.528000,229,Great Jones St,40.72743423,-73.99379025,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15918,Subscriber,1966,male,
267,2018-01-29T19:10:23.705000,2018-01-29T19:14:51.337000,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,14860,Subscriber,1966,male,
266,2018-01-25T08:25:32.514000,2018-01-25T08:29:59.394000,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16421,Subscriber,1972,male,
265,2018-01-20T19:50:24.688000,2018-01-20T19:54:50.326000,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,20764,Subscriber,1986,female,
1124,2018-01-03T17:18:41.620000,2018-01-03T17:37:26.569000,351,Front St & Maiden Ln,40.70530954,-74.00612572,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32387,Subscriber,1984,male,
211,2018-01-11T09:19:35.393000,2018-01-11T09:23:07.010000,285,Broadway & E 14 St,40.73454567,-73.99074142,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31955,Subscriber,1988,male,
328,2018-02-01T15:14:49.879000,2018-02-01T15:20:17.934000,285,Broadway & E 14 St,40.73454567,-73.99074142,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,21418,Subscriber,1990,female,
285,2018-01-20T11:41:19.978000,2018-01-20T11:46:05.740000,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,20793,Subscriber,1977,male,
368,2018-01-18T19:37:11.217000,2018-01-18T19:43:19.394000,473,Rivington St & Chrystie St,40.72110063,-73.9919254,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32277,Subscriber,1968,female,
1299,2018-01-10T08:55:09.711000,2018-01-10T09:16:49.051000,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,33338,Subscriber,1979,male,
540,2018-01-21T12:48:19.881000,2018-01-21T12:57:20.610000,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32837,Subscriber,1982,male,
269,2018-01-24T09:59:56.316000,2018-01-24T10:04:25.943000,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15903,Subscriber,1957,female,
163,2018-01-21T07:23:30.932000,2018-01-21T07:26:14.381000,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,19879,Subscriber,1996,female,
1681,2018-01-30T08:48:54.209000,2018-01-30T09:16:55.918000,3408,Congress St & Clinton St,40.6881529,-73.99520919,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,30740,Subscriber,1976,male,
83,2018-01-26T14:55:24.917000,2018-01-26T14:56:48.841000,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,17365,Subscriber,1956,male,
303,2018-01-27T17:07:04.225000,2018-01-27T17:12:07.513000,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31108,Subscriber,1988,male,
299,2018-01-13T16:05:08.043000,2018-01-13T16:10:07.926000,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,30987,Subscriber,1991,male,
283,2018-02-01T08:35:53.749000,2018-02-01T08:40:37.375000,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,16470,Subscriber,1991,male,
278,2018-01-17T07:30:45.598000,2018-01-17T07:35:24.486000,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,25555,Subscriber,1994,male,
360,2018-02-01T09:31:49.627000,2018-02-01T09:37:50.515000,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,17116,Subscriber,1986,male,
491,2018-02-01T16:48:02.580000,2018-02-01T16:56:13.935000,3467,W Broadway & Spring Street,40.724946723594158,-74.00165855884552,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,17387,Subscriber,1996,male,
531,2018-01-27T12:34:39.339000,2018-01-27T12:43:30.372000,3467,W Broadway & Spring Street,40.724946723594158,-74.00165855884552,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31470,Subscriber,1993,female,
565,2018-01-23T17:38:37.009000,2018-01-23T17:48:02.104000,503,E 20 St & Park Ave,40.73827428,-73.98751968,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,15068,Subscriber,1984,male,
313,2018-02-01T10:11:07.005000,2018-02-01T10:16:20.490000,393,E 5 St & Avenue C,40.72299208,-73.97995466,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,27272,Subscriber,1974,male,
430,2018-01-17T08:31:36.804000,2018-01-17T08:38:46.997000,393,E 5 St & Avenue C,40.72299208,-73.97995466,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,33425,Subscriber,1992,male,
2299,2018-01-22T12:12:02.499000,2018-01-22T12:50:22.201000,3319,14 St & 5 Ave,40.666287,-73.98895053,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,31037,Subscriber,1978,male,
348,2018-01-24T00:35:16.359000,2018-01-24T00:41:04.944000,127,Barrow St & Hudson St,40.73172428,-74.00674436,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,30280,Subscriber,1988,male,
675,2018-01-31T19:55:26.614000,2018-01-31T20:06:41.707000,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,30864,Subscriber,1998,male,
256,2018-01-10T16:43:17.315000,2018-01-10T16:47:34.267000,251,Mott St & Prince St,40.72317958,-73.99480012,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,27179,Subscriber,1983,male,
1604,2018-01-18T18:31:03.831000,2018-01-18T18:57:48.452000,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,17510,Customer,1969,unknown,
1359,2018-01-13T16:17:16.842000,2018-01-13T16:39:55.851000,405,Washington St & Gansevoort St,40.739323,-74.008119,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,20232,Subscriber,1977,female,
216,2018-01-30T09:14:27.422000,2018-01-30T09:18:04.306000,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,17765,Subscriber,1988,male,
820,2018-01-26T10:24:58.823000,2018-01-26T10:38:39.561000,497,E 17 St & Broadway,40.73704984,-73.99009296,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,30954,Subscriber,1980,female,
548,2018-01-27T11:47:56.616000,2018-01-27T11:57:05.195000,497,E 17 St & Broadway,40.73704984,-73.99009296,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,31525,Subscriber,1991,male,
499,2018-01-24T09:01:24.730000,2018-01-24T09:09:44.464000,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,18827,Subscriber,1974,male,
521,2018-01-28T11:19:03.905000,2018-01-28T11:27:45.645000,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,32374,Subscriber,1984,male,
729,2018-01-08T08:38:10.893000,2018-01-08T08:50:20.371000,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,31052,Subscriber,1977,male,
558,2018-01-30T08:25:07.312000,2018-01-30T08:34:25.996000,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,32195,Subscriber,1977,male,
836,2018-01-10T17:45:56.469000,2018-01-10T17:59:53.229000,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,19898,Subscriber,1986,female,
891,2018-01-30T19:25:15.732000,2018-01-30T19:40:07.151000,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,28004,Subscriber,1973,male,
991,2018-01-12T17:53:57.279000,2018-01-12T18:10:28.448000,446,W 24 St & 7 Ave,40.74487634,-73.99529885,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,32547,Subscriber,1990,male,
1022,2018-01-09T07:37:37.087000,2018-01-09T07:54:39.286000,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,32187,Subscriber,1975,male,
479,2018-01-13T18:44:14.107000,2018-01-13T18:52:14.028000,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,20160,Subscriber,1946,male,
334,2018-01-11T19:12:38.901000,2018-01-11T19:18:12.911000,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,31573,Subscriber,1946,male,
697,2018-01-28T09:29:48.725000,2018-01-28T09:41:26.312000,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,14958,Subscriber,1995,male,
1372,2018-01-18T09:49:23.211000,2018-01-18T10:12:15.643000,3408,Congress St & Clinton St,40.6881529,-73.99520919,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,29781,Subscriber,1981,male,
150,2018-01-21T13:20:24.522000,2018-01-21T13:22:54.946000,377,6 Ave & Canal St,40.72243797,-74.00566443,3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,14676,Subscriber,1985,male,
720,2018-01-14T13:57:50.493000,2018-01-14T14:09:50.889000,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,32920,Subscriber,1985,male,
334,2018-02-01T12:41:31.886000,2018-02-01T12:47:06.408000,3078,Broadway & Roebling St,40.709248262761569,-73.960631489753723,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,32169,Subscriber,1972,unknown,
308,2018-01-20T00:26:23.566000,2018-01-20T00:31:31.702000,3078,Broadway & Roebling St,40.709248262761569,-73.960631489753723,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,14589,Subscriber,1983,male,
455,2018-01-21T13:11:13.049000,2018-01-21T13:18:48.785000,471,Grand St & Havemeyer St,40.71286844,-73.95698119,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,29994,Subscriber,1988,male,
1596,2018-01-29T20:41:47.437000,2018-01-29T21:08:23.857000,150,E 2 St & Avenue C,40.7208736,-73.98085795,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,18691,Subscriber,1977,male,
1008,2018-01-03T17:04:35.837000,2018-01-03T17:21:24.048000,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,30935,Subscriber,1984,male,
552,2018-01-13T18:58:19.045000,2018-01-13T19:07:31.406000,3105,N 15 St & Wythe Ave,40.724055,-73.955736,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,27741,Subscriber,1976,male,
1264,2018-01-08T08:35:57.043000,2018-01-08T08:57:01.252000,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,30725,Subscriber,1988,male,
564,2018-01-11T13:58:34.801000,2018-01-11T14:07:58.801000,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,3456,Jackson St & Leonard St,40.716380319735613,-73.948212862014771,25633,Subscriber,1989,male,
353,2018-01-16T13:18:21.291000,2018-01-16T13:24:14.523000,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3456,Jackson St & Leonard St,40.716380319735613,-73.948212862014771,26526,Subscriber,1986,male,
794,2018-01-25T08:10:48.575000,2018-01-25T08:24:02.600000,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,18560,Subscriber,1964,male,
585,2018-01-26T04:31:42.685000,2018-01-26T04:41:27.950000,379,W 31 St & 7 Ave,40.749156,-73.9916,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,16901,Subscriber,1960,male,
1075,2018-01-22T05:39:11.716000,2018-01-22T05:57:07.186000,379,W 31 St & 7 Ave,40.749156,-73.9916,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,19336,Subscriber,1967,male,
626,2018-01-09T07:44:02.805000,2018-01-09T07:54:29.227000,379,W 31 St & 7 Ave,40.749156,-73.9916,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,18019,Subscriber,1970,male,
297,2018-01-25T05:43:20.267000,2018-01-25T05:48:17.774000,379,W 31 St & 7 Ave,40.749156,-73.9916,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,32709,Subscriber,1971,male,
413,2018-01-23T15:39:16.246000,2018-01-23T15:46:09.393000,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,30059,Subscriber,1951,male,
446,2018-01-24T17:12:39.397000,2018-01-24T17:20:05.464000,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,30668,Subscriber,1998,male,
1563,2018-02-01T12:30:41.364000,2018-02-01T12:56:45.241000,3282,5 Ave & E 88 St,40.78307,-73.95939,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,31319,Subscriber,1973,female,
878,2018-01-18T11:26:40.849000,2018-01-18T11:41:18.863000,3156,E 72 St & York Ave,40.76663814,-73.95348296,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,31941,Subscriber,1967,male,
